text,entity_type,entity_value
The meeting with Mary from Google is scheduled for 1973-07-21,PERSON,Mary
The meeting with Mary from Google is scheduled for 1973-07-21,ORG,Google
Sara attended a conference on 2013-11-04,PERSON,Sara
Alex attended a conference on 1983-12-16,PERSON,Alex
Paris will host the event in 1982-05-11,GPE,Paris
Meta announced new projects starting 1979-02-17,ORG,Meta
The meeting with John from Meta is scheduled for 1975-08-20,PERSON,John
The meeting with John from Meta is scheduled for 1975-08-20,ORG,Meta
Google announced new projects starting 2014-04-11,ORG,Google
Paris will host the event in 1977-07-06,GPE,Paris
John attended a conference on 2019-04-27,PERSON,John
The meeting with Sara from Meta is scheduled for 2020-02-05,PERSON,Sara
The meeting with Sara from Meta is scheduled for 2020-02-05,ORG,Meta
Paris will host the event in 2001-07-08,GPE,Paris
Amazon announced new projects starting 2001-04-21,ORG,Amazon
Amazon announced new projects starting 1990-09-04,ORG,Amazon
Sara attended a conference on 1974-08-13,PERSON,Sara
Alex works at Amazon in Tokyo since 2013-10-01,PERSON,Alex
Alex works at Amazon in Tokyo since 2013-10-01,ORG,Amazon
Alex works at Amazon in Tokyo since 2013-10-01,GPE,Tokyo
Sara works at Microsoft in New York since 1995-03-30,PERSON,Sara
Sara works at Microsoft in New York since 1995-03-30,ORG,Microsoft
The meeting with Sara from Meta is scheduled for 1979-10-12,PERSON,Sara
The meeting with Sara from Meta is scheduled for 1979-10-12,ORG,Meta
John attended a conference on 2003-11-03,PERSON,John
Mary attended a conference on 1980-01-03,PERSON,Mary
Paris will host the event in 1983-10-14,GPE,Paris
The meeting with Mary from Microsoft is scheduled for 1981-05-15,PERSON,Mary
The meeting with Mary from Microsoft is scheduled for 1981-05-15,ORG,Microsoft
Amazon announced new projects starting 2011-02-24,ORG,Amazon
Mary works at Amazon in New York since 2012-09-21,PERSON,Mary
Mary works at Amazon in New York since 2012-09-21,ORG,Amazon
John works at Meta in Tokyo since 1977-08-11,PERSON,John
John works at Meta in Tokyo since 1977-08-11,ORG,Meta
John works at Meta in Tokyo since 1977-08-11,GPE,Tokyo
Sara works at Amazon in Paris since 2013-03-02,PERSON,Sara
Sara works at Amazon in Paris since 2013-03-02,ORG,Amazon
Sara works at Amazon in Paris since 2013-03-02,GPE,Paris
Paris will host the event in 2005-04-08,GPE,Paris
Mary works at Google in New York since 2017-04-17,PERSON,Mary
Mary works at Google in New York since 2017-04-17,ORG,Google
Meta announced new projects starting 1987-02-04,ORG,Meta
London will host the event in 1978-03-26,GPE,London
Meta announced new projects starting 2004-01-21,ORG,Meta
Mary attended a conference on 2013-12-09,PERSON,Mary
Alex works at Google in New York since 2016-05-31,PERSON,Alex
Alex works at Google in New York since 2016-05-31,ORG,Google
The meeting with Sara from Google is scheduled for 1988-07-08,PERSON,Sara
The meeting with Sara from Google is scheduled for 1988-07-08,ORG,Google
Alex works at Microsoft in Tokyo since 1996-02-05,PERSON,Alex
Alex works at Microsoft in Tokyo since 1996-02-05,ORG,Microsoft
Alex works at Microsoft in Tokyo since 1996-02-05,GPE,Tokyo
Mary attended a conference on 1998-02-14,PERSON,Mary
The meeting with Alex from Microsoft is scheduled for 1999-03-25,PERSON,Alex
The meeting with Alex from Microsoft is scheduled for 1999-03-25,ORG,Microsoft
The meeting with Sara from Meta is scheduled for 2014-04-03,PERSON,Sara
The meeting with Sara from Meta is scheduled for 2014-04-03,ORG,Meta
Mary attended a conference on 2005-07-27,PERSON,Mary
John works at Google in London since 1996-09-08,PERSON,John
John works at Google in London since 1996-09-08,ORG,Google
John works at Google in London since 1996-09-08,GPE,London
Sara works at Amazon in London since 2011-03-02,PERSON,Sara
Sara works at Amazon in London since 2011-03-02,ORG,Amazon
Sara works at Amazon in London since 2011-03-02,GPE,London
The meeting with Sara from Microsoft is scheduled for 1971-02-23,PERSON,Sara
The meeting with Sara from Microsoft is scheduled for 1971-02-23,ORG,Microsoft
John works at Amazon in New York since 1992-02-10,PERSON,John
John works at Amazon in New York since 1992-02-10,ORG,Amazon
Alex works at Microsoft in Tokyo since 1994-08-16,PERSON,Alex
Alex works at Microsoft in Tokyo since 1994-08-16,ORG,Microsoft
Alex works at Microsoft in Tokyo since 1994-08-16,GPE,Tokyo
Google announced new projects starting 2005-03-15,ORG,Google
Microsoft announced new projects starting 1997-11-08,ORG,Microsoft
Sara works at Meta in London since 2019-01-01,PERSON,Sara
Sara works at Meta in London since 2019-01-01,ORG,Meta
Sara works at Meta in London since 2019-01-01,GPE,London
John works at Google in London since 2004-11-26,PERSON,John
John works at Google in London since 2004-11-26,ORG,Google
John works at Google in London since 2004-11-26,GPE,London
Meta announced new projects starting 1995-04-18,ORG,Meta
The meeting with Mary from Amazon is scheduled for 2021-10-21,PERSON,Mary
The meeting with Mary from Amazon is scheduled for 2021-10-21,ORG,Amazon
Mary attended a conference on 1979-01-11,PERSON,Mary
The meeting with Alex from Google is scheduled for 1999-10-08,PERSON,Alex
The meeting with Alex from Google is scheduled for 1999-10-08,ORG,Google
The meeting with Sara from Microsoft is scheduled for 1983-04-21,PERSON,Sara
The meeting with Sara from Microsoft is scheduled for 1983-04-21,ORG,Microsoft
Amazon announced new projects starting 2011-01-07,ORG,Amazon
Microsoft announced new projects starting 2011-02-06,ORG,Microsoft
Sara works at Amazon in London since 1993-10-15,PERSON,Sara
Sara works at Amazon in London since 1993-10-15,ORG,Amazon
Sara works at Amazon in London since 1993-10-15,GPE,London
John attended a conference on 1992-03-11,PERSON,John
Tokyo will host the event in 1992-12-12,GPE,Tokyo
Microsoft announced new projects starting 1973-02-14,ORG,Microsoft
The meeting with Alex from Google is scheduled for 2022-10-10,PERSON,Alex
The meeting with Alex from Google is scheduled for 2022-10-10,ORG,Google
The meeting with Alex from Meta is scheduled for 1973-07-29,PERSON,Alex
The meeting with Alex from Meta is scheduled for 1973-07-29,ORG,Meta
Alex works at Meta in London since 2000-03-18,PERSON,Alex
Alex works at Meta in London since 2000-03-18,ORG,Meta
Alex works at Meta in London since 2000-03-18,GPE,London
Mary attended a conference on 1992-10-29,PERSON,Mary
Sara attended a conference on 1990-02-19,PERSON,Sara
Microsoft announced new projects starting 1984-02-19,ORG,Microsoft
London will host the event in 2000-07-24,GPE,London
Sara works at Meta in Tokyo since 2010-02-07,PERSON,Sara
Sara works at Meta in Tokyo since 2010-02-07,ORG,Meta
Sara works at Meta in Tokyo since 2010-02-07,GPE,Tokyo
The meeting with John from Meta is scheduled for 2020-12-16,PERSON,John
The meeting with John from Meta is scheduled for 2020-12-16,ORG,Meta
Meta announced new projects starting 1980-06-09,ORG,Meta
The meeting with Mary from Microsoft is scheduled for 2002-06-14,PERSON,Mary
The meeting with Mary from Microsoft is scheduled for 2002-06-14,ORG,Microsoft
Alex attended a conference on 2012-09-28,PERSON,Alex
Mary attended a conference on 1973-07-25,PERSON,Mary
Mary attended a conference on 1977-06-01,PERSON,Mary
Mary works at Meta in Tokyo since 2008-12-02,PERSON,Mary
Mary works at Meta in Tokyo since 2008-12-02,ORG,Meta
Mary works at Meta in Tokyo since 2008-12-02,GPE,Tokyo
Sara works at Google in Tokyo since 2010-05-07,PERSON,Sara
Sara works at Google in Tokyo since 2010-05-07,ORG,Google
Sara works at Google in Tokyo since 2010-05-07,GPE,Tokyo
Sara works at Google in Tokyo since 1994-02-28,PERSON,Sara
Sara works at Google in Tokyo since 1994-02-28,ORG,Google
Sara works at Google in Tokyo since 1994-02-28,GPE,Tokyo
Sara works at Google in Paris since 2011-01-24,PERSON,Sara
Sara works at Google in Paris since 2011-01-24,ORG,Google
Sara works at Google in Paris since 2011-01-24,GPE,Paris
Google announced new projects starting 2005-12-25,ORG,Google
The meeting with Mary from Google is scheduled for 1998-12-21,PERSON,Mary
The meeting with Mary from Google is scheduled for 1998-12-21,ORG,Google
The meeting with Alex from Google is scheduled for 1989-03-07,PERSON,Alex
The meeting with Alex from Google is scheduled for 1989-03-07,ORG,Google
Tokyo will host the event in 2014-02-18,GPE,Tokyo
Alex attended a conference on 2013-09-17,PERSON,Alex
London will host the event in 2006-04-26,GPE,London
Mary works at Amazon in Tokyo since 2000-03-24,PERSON,Mary
Mary works at Amazon in Tokyo since 2000-03-24,ORG,Amazon
Mary works at Amazon in Tokyo since 2000-03-24,GPE,Tokyo
The meeting with Mary from Amazon is scheduled for 1991-03-13,PERSON,Mary
The meeting with Mary from Amazon is scheduled for 1991-03-13,ORG,Amazon
Mary works at Amazon in Paris since 1987-08-12,PERSON,Mary
Mary works at Amazon in Paris since 1987-08-12,ORG,Amazon
Mary works at Amazon in Paris since 1987-08-12,GPE,Paris
London will host the event in 1987-02-16,GPE,London
Meta announced new projects starting 1986-03-29,ORG,Meta
John works at Google in Paris since 2003-03-11,PERSON,John
John works at Google in Paris since 2003-03-11,ORG,Google
John works at Google in Paris since 2003-03-11,GPE,Paris
The meeting with John from Meta is scheduled for 2013-06-16,PERSON,John
The meeting with John from Meta is scheduled for 2013-06-16,ORG,Meta
The meeting with Mary from Amazon is scheduled for 2009-01-24,PERSON,Mary
The meeting with Mary from Amazon is scheduled for 2009-01-24,ORG,Amazon
John attended a conference on 2017-09-07,PERSON,John
The meeting with Mary from Google is scheduled for 2009-02-13,PERSON,Mary
The meeting with Mary from Google is scheduled for 2009-02-13,ORG,Google
Tokyo will host the event in 2023-07-03,GPE,Tokyo
John attended a conference on 1986-03-07,PERSON,John
The meeting with Mary from Amazon is scheduled for 1970-11-18,PERSON,Mary
The meeting with Mary from Amazon is scheduled for 1970-11-18,ORG,Amazon
Tokyo will host the event in 1971-11-06,GPE,Tokyo
The meeting with Mary from Meta is scheduled for 1980-05-29,PERSON,Mary
The meeting with Mary from Meta is scheduled for 1980-05-29,ORG,Meta
The meeting with Sara from Microsoft is scheduled for 2013-11-17,PERSON,Sara
The meeting with Sara from Microsoft is scheduled for 2013-11-17,ORG,Microsoft
Tokyo will host the event in 2001-04-24,GPE,Tokyo
Google announced new projects starting 1975-01-18,ORG,Google
Microsoft announced new projects starting 1979-06-30,ORG,Microsoft
John works at Meta in Tokyo since 1970-02-04,PERSON,John
John works at Meta in Tokyo since 1970-02-04,ORG,Meta
John works at Meta in Tokyo since 1970-02-04,GPE,Tokyo
Sara attended a conference on 1997-08-27,PERSON,Sara
The meeting with Sara from Amazon is scheduled for 2012-04-08,PERSON,Sara
The meeting with Sara from Amazon is scheduled for 2012-04-08,ORG,Amazon
The meeting with John from Amazon is scheduled for 1975-02-05,PERSON,John
The meeting with John from Amazon is scheduled for 1975-02-05,ORG,Amazon
The meeting with Sara from Google is scheduled for 1974-08-03,PERSON,Sara
The meeting with Sara from Google is scheduled for 1974-08-03,ORG,Google
Mary works at Amazon in New York since 1990-06-02,PERSON,Mary
Mary works at Amazon in New York since 1990-06-02,ORG,Amazon
Alex works at Meta in London since 1981-04-24,PERSON,Alex
Alex works at Meta in London since 1981-04-24,ORG,Meta
Alex works at Meta in London since 1981-04-24,GPE,London
Sara attended a conference on 2017-04-02,PERSON,Sara
The meeting with Alex from Microsoft is scheduled for 1999-09-14,PERSON,Alex
The meeting with Alex from Microsoft is scheduled for 1999-09-14,ORG,Microsoft
Sara attended a conference on 1979-03-01,PERSON,Sara
Paris will host the event in 1992-08-18,GPE,Paris
The meeting with Mary from Meta is scheduled for 2005-04-22,PERSON,Mary
The meeting with Mary from Meta is scheduled for 2005-04-22,ORG,Meta
The meeting with John from Meta is scheduled for 1996-03-04,PERSON,John
The meeting with John from Meta is scheduled for 1996-03-04,ORG,Meta
Google announced new projects starting 2011-06-23,ORG,Google
Alex attended a conference on 2000-02-18,PERSON,Alex
Mary attended a conference on 1975-03-08,PERSON,Mary
Sara works at Meta in Paris since 1990-05-04,PERSON,Sara
Sara works at Meta in Paris since 1990-05-04,ORG,Meta
Sara works at Meta in Paris since 1990-05-04,GPE,Paris
The meeting with Mary from Microsoft is scheduled for 1991-12-17,PERSON,Mary
The meeting with Mary from Microsoft is scheduled for 1991-12-17,ORG,Microsoft
Sara attended a conference on 1981-06-02,PERSON,Sara
Alex works at Microsoft in Paris since 1979-01-23,PERSON,Alex
Alex works at Microsoft in Paris since 1979-01-23,ORG,Microsoft
Alex works at Microsoft in Paris since 1979-01-23,GPE,Paris
The meeting with John from Amazon is scheduled for 2009-10-04,PERSON,John
The meeting with John from Amazon is scheduled for 2009-10-04,ORG,Amazon
John attended a conference on 1974-10-19,PERSON,John
Tokyo will host the event in 1990-07-25,GPE,Tokyo
John attended a conference on 1989-12-23,PERSON,John
Mary attended a conference on 2011-07-27,PERSON,Mary
Alex attended a conference on 1995-02-07,PERSON,Alex
Google announced new projects starting 2014-11-15,ORG,Google
John attended a conference on 1978-11-17,PERSON,John
Sara works at Microsoft in New York since 1971-01-22,PERSON,Sara
Sara works at Microsoft in New York since 1971-01-22,ORG,Microsoft
Tokyo will host the event in 2013-12-31,GPE,Tokyo
John works at Google in Paris since 2016-03-31,PERSON,John
John works at Google in Paris since 2016-03-31,ORG,Google
John works at Google in Paris since 2016-03-31,GPE,Paris
Sara works at Meta in Paris since 2018-04-16,PERSON,Sara
Sara works at Meta in Paris since 2018-04-16,ORG,Meta
Sara works at Meta in Paris since 2018-04-16,GPE,Paris
The meeting with Alex from Amazon is scheduled for 2000-07-13,PERSON,Alex
The meeting with Alex from Amazon is scheduled for 2000-07-13,ORG,Amazon
Meta announced new projects starting 1992-10-05,ORG,Meta
The meeting with Mary from Meta is scheduled for 2021-01-10,PERSON,Mary
The meeting with Mary from Meta is scheduled for 2021-01-10,ORG,Meta
The meeting with John from Google is scheduled for 2017-10-30,PERSON,John
The meeting with John from Google is scheduled for 2017-10-30,ORG,Google
John attended a conference on 1999-04-02,PERSON,John
Mary attended a conference on 1978-06-16,PERSON,Mary
Amazon announced new projects starting 1979-12-19,ORG,Amazon
The meeting with Alex from Meta is scheduled for 1976-10-06,PERSON,Alex
The meeting with Alex from Meta is scheduled for 1976-10-06,ORG,Meta
Meta announced new projects starting 2002-04-15,ORG,Meta
The meeting with John from Amazon is scheduled for 2009-03-14,PERSON,John
The meeting with John from Amazon is scheduled for 2009-03-14,ORG,Amazon
The meeting with Mary from Microsoft is scheduled for 1985-10-31,PERSON,Mary
The meeting with Mary from Microsoft is scheduled for 1985-10-31,ORG,Microsoft
Sara attended a conference on 2020-01-10,PERSON,Sara
The meeting with Sara from Microsoft is scheduled for 1974-11-01,PERSON,Sara
The meeting with Sara from Microsoft is scheduled for 1974-11-01,ORG,Microsoft
Microsoft announced new projects starting 1998-06-19,ORG,Microsoft
The meeting with Mary from Microsoft is scheduled for 2017-03-23,PERSON,Mary
The meeting with Mary from Microsoft is scheduled for 2017-03-23,ORG,Microsoft
